dataset,category,split,label,image_path,mask_path,has_mask
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0244.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0245.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0246.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0247.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0248.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0249.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0250.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0251.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0252.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0253.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0254.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0255.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0256.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0257.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0258.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0259.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0260.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0261.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0262.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0263.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0264.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0265.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0266.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0267.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0268.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0269.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0270.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0271.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0272.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0273.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0274.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0275.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0276.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0277.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0278.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0279.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0280.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0281.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0282.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0283.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0284.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0285.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0286.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0287.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0288.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0289.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0290.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0291.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0292.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0293.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0294.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0295.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0296.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0297.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0298.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0299.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0300.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0301.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0302.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0303.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0304.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0305.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0306.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0307.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0308.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0309.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0310.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0311.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0312.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0313.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0314.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0315.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0316.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0317.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0318.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0319.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0320.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0321.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0322.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0323.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0324.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0325.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0326.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0327.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0328.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0329.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0330.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0331.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0332.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0333.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0334.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0335.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0336.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0337.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0338.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0339.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0340.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0341.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0342.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0343.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0344.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0345.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0346.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0347.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0348.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0349.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0350.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0351.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0352.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0353.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0354.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0355.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0356.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0357.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0358.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0359.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0360.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0361.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0362.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0363.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0364.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0365.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0366.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0367.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0368.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0369.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0370.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0371.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0372.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0373.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0374.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0375.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0376.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0377.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0378.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0379.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0380.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0381.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0382.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0383.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0384.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0385.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0386.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0387.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0388.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0389.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0390.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0391.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0392.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0393.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0394.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0395.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0396.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0397.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0398.bmp,,False
BTAD,01,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\train\ok\0399.bmp,,False
BTAD,01,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ok\0000.bmp,,False
BTAD,01,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ok\0001.bmp,,False
BTAD,01,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ok\0002.bmp,,False
BTAD,01,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ok\0003.bmp,,False
BTAD,01,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ok\0004.bmp,,False
BTAD,01,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ok\0005.bmp,,False
BTAD,01,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ok\0006.bmp,,False
BTAD,01,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ok\0007.bmp,,False
BTAD,01,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ok\0008.bmp,,False
BTAD,01,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ok\0009.bmp,,False
BTAD,01,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ok\0010.bmp,,False
BTAD,01,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ok\0011.bmp,,False
BTAD,01,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ok\0012.bmp,,False
BTAD,01,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ok\0013.bmp,,False
BTAD,01,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ok\0014.bmp,,False
BTAD,01,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ok\0015.bmp,,False
BTAD,01,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ok\0016.bmp,,False
BTAD,01,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ok\0017.bmp,,False
BTAD,01,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ok\0018.bmp,,False
BTAD,01,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ok\0019.bmp,,False
BTAD,01,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ok\0020.bmp,,False
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0000.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0000.png,True
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0001.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0001.png,True
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0002.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0002.png,True
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0003.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0003.png,True
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0004.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0004.png,True
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0005.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0005.png,True
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0006.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0006.png,True
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0007.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0007.png,True
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0008.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0008.png,True
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0009.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0009.png,True
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0010.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0010.png,True
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0011.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0011.png,True
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0012.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0012.png,True
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0013.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0013.png,True
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0014.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0014.png,True
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0015.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0015.png,True
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0016.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0016.png,True
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0017.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0017.png,True
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0018.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0018.png,True
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0019.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0019.png,True
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0020.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0020.png,True
BTAD,01,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\test\ko\0021.bmp,D:\patchcore\data\BTAD\BTech_Dataset_transformed\01\ground_truth\ko\0021.png,True
