dataset,category,split,label,image_path,mask_path,has_mask,image_width,image_height,image_area_pixels,defect_area_pixels,defect_area_ratio,defect_area_percent_of_full_image
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10141.png,D:\patchcore\data\KolektorSDD2\train\10141_GT.png,True,228,635,144780,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10142.png,D:\patchcore\data\KolektorSDD2\train\10142_GT.png,True,228,636,145008,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10143.png,D:\patchcore\data\KolektorSDD2\train\10143_GT.png,True,230,644,148120,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10144.png,D:\patchcore\data\KolektorSDD2\train\10144_GT.png,True,231,640,147840,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\10145.png,D:\patchcore\data\KolektorSDD2\train\10145_GT.png,True,230,636,146280,1045,0.007143833743505606,0.7143833743505605
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10146.png,D:\patchcore\data\KolektorSDD2\train\10146_GT.png,True,230,633,145590,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10147.png,D:\patchcore\data\KolektorSDD2\train\10147_GT.png,True,228,627,142956,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10148.png,D:\patchcore\data\KolektorSDD2\train\10148_GT.png,True,205,635,130175,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10149.png,D:\patchcore\data\KolektorSDD2\train\10149_GT.png,True,228,649,147972,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10150.png,D:\patchcore\data\KolektorSDD2\train\10150_GT.png,True,229,633,144957,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10151.png,D:\patchcore\data\KolektorSDD2\train\10151_GT.png,True,228,642,146376,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10152.png,D:\patchcore\data\KolektorSDD2\train\10152_GT.png,True,231,634,146454,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10153.png,D:\patchcore\data\KolektorSDD2\train\10153_GT.png,True,230,630,144900,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10154.png,D:\patchcore\data\KolektorSDD2\train\10154_GT.png,True,231,621,143451,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10155.png,D:\patchcore\data\KolektorSDD2\train\10155_GT.png,True,230,643,147890,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10156.png,D:\patchcore\data\KolektorSDD2\train\10156_GT.png,True,216,633,136728,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\10157.png,D:\patchcore\data\KolektorSDD2\train\10157_GT.png,True,231,649,149919,7073,0.0471788098906743,4.71788098906743
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10158.png,D:\patchcore\data\KolektorSDD2\train\10158_GT.png,True,228,633,144324,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\10159.png,D:\patchcore\data\KolektorSDD2\train\10159_GT.png,True,229,646,147934,5895,0.03984885151486474,3.984885151486474
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10160.png,D:\patchcore\data\KolektorSDD2\train\10160_GT.png,True,230,638,146740,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10161.png,D:\patchcore\data\KolektorSDD2\train\10161_GT.png,True,230,634,145820,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10162.png,D:\patchcore\data\KolektorSDD2\train\10162_GT.png,True,228,639,145692,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10163.png,D:\patchcore\data\KolektorSDD2\train\10163_GT.png,True,229,643,147247,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10164.png,D:\patchcore\data\KolektorSDD2\train\10164_GT.png,True,231,645,148995,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10165.png,D:\patchcore\data\KolektorSDD2\train\10165_GT.png,True,231,639,147609,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10166.png,D:\patchcore\data\KolektorSDD2\train\10166_GT.png,True,231,636,146916,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10167.png,D:\patchcore\data\KolektorSDD2\train\10167_GT.png,True,229,655,149995,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10168.png,D:\patchcore\data\KolektorSDD2\train\10168_GT.png,True,228,632,144096,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10169.png,D:\patchcore\data\KolektorSDD2\train\10169_GT.png,True,230,639,146970,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10170.png,D:\patchcore\data\KolektorSDD2\train\10170_GT.png,True,229,631,144499,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10171.png,D:\patchcore\data\KolektorSDD2\train\10171_GT.png,True,226,641,144866,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10172.png,D:\patchcore\data\KolektorSDD2\train\10172_GT.png,True,229,648,148392,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10173.png,D:\patchcore\data\KolektorSDD2\train\10173_GT.png,True,233,633,147489,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10174.png,D:\patchcore\data\KolektorSDD2\train\10174_GT.png,True,228,647,147516,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10175.png,D:\patchcore\data\KolektorSDD2\train\10175_GT.png,True,229,639,146331,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10176.png,D:\patchcore\data\KolektorSDD2\train\10176_GT.png,True,229,638,146102,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10177.png,D:\patchcore\data\KolektorSDD2\train\10177_GT.png,True,230,636,146280,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10178.png,D:\patchcore\data\KolektorSDD2\train\10178_GT.png,True,229,632,144728,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10179.png,D:\patchcore\data\KolektorSDD2\train\10179_GT.png,True,230,635,146050,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10180.png,D:\patchcore\data\KolektorSDD2\train\10180_GT.png,True,231,638,147378,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10181.png,D:\patchcore\data\KolektorSDD2\train\10181_GT.png,True,233,634,147722,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10182.png,D:\patchcore\data\KolektorSDD2\train\10182_GT.png,True,230,640,147200,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10183.png,D:\patchcore\data\KolektorSDD2\train\10183_GT.png,True,229,643,147247,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10184.png,D:\patchcore\data\KolektorSDD2\train\10184_GT.png,True,232,631,146392,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10185.png,D:\patchcore\data\KolektorSDD2\train\10185_GT.png,True,229,644,147476,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10186.png,D:\patchcore\data\KolektorSDD2\train\10186_GT.png,True,233,644,150052,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10187.png,D:\patchcore\data\KolektorSDD2\train\10187_GT.png,True,229,628,143812,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10188.png,D:\patchcore\data\KolektorSDD2\train\10188_GT.png,True,232,640,148480,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10189.png,D:\patchcore\data\KolektorSDD2\train\10189_GT.png,True,231,642,148302,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10190.png,D:\patchcore\data\KolektorSDD2\train\10190_GT.png,True,231,635,146685,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10191.png,D:\patchcore\data\KolektorSDD2\train\10191_GT.png,True,229,645,147705,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10192.png,D:\patchcore\data\KolektorSDD2\train\10192_GT.png,True,228,636,145008,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10193.png,D:\patchcore\data\KolektorSDD2\train\10193_GT.png,True,230,648,149040,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10194.png,D:\patchcore\data\KolektorSDD2\train\10194_GT.png,True,229,636,145644,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10195.png,D:\patchcore\data\KolektorSDD2\train\10195_GT.png,True,229,627,143583,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10196.png,D:\patchcore\data\KolektorSDD2\train\10196_GT.png,True,231,637,147147,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10197.png,D:\patchcore\data\KolektorSDD2\train\10197_GT.png,True,228,635,144780,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10198.png,D:\patchcore\data\KolektorSDD2\train\10198_GT.png,True,231,637,147147,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10199.png,D:\patchcore\data\KolektorSDD2\train\10199_GT.png,True,230,628,144440,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10200.png,D:\patchcore\data\KolektorSDD2\train\10200_GT.png,True,229,634,145186,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\10201.png,D:\patchcore\data\KolektorSDD2\train\10201_GT.png,True,229,639,146331,9025,0.06167524311321593,6.167524311321593
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10202.png,D:\patchcore\data\KolektorSDD2\train\10202_GT.png,True,229,625,143125,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10203.png,D:\patchcore\data\KolektorSDD2\train\10203_GT.png,True,229,633,144957,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10204.png,D:\patchcore\data\KolektorSDD2\train\10204_GT.png,True,229,638,146102,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10205.png,D:\patchcore\data\KolektorSDD2\train\10205_GT.png,True,231,642,148302,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\10206.png,D:\patchcore\data\KolektorSDD2\train\10206_GT.png,True,231,641,148071,7758,0.052393784063050834,5.239378406305083
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10207.png,D:\patchcore\data\KolektorSDD2\train\10207_GT.png,True,231,633,146223,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\10208.png,D:\patchcore\data\KolektorSDD2\train\10208_GT.png,True,228,627,142956,4451,0.03113545426564817,3.113545426564817
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10209.png,D:\patchcore\data\KolektorSDD2\train\10209_GT.png,True,231,647,149457,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10210.png,D:\patchcore\data\KolektorSDD2\train\10210_GT.png,True,231,640,147840,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10211.png,D:\patchcore\data\KolektorSDD2\train\10211_GT.png,True,229,632,144728,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10212.png,D:\patchcore\data\KolektorSDD2\train\10212_GT.png,True,227,633,143691,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10213.png,D:\patchcore\data\KolektorSDD2\train\10213_GT.png,True,231,641,148071,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10214.png,D:\patchcore\data\KolektorSDD2\train\10214_GT.png,True,229,632,144728,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10215.png,D:\patchcore\data\KolektorSDD2\train\10215_GT.png,True,229,636,145644,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10216.png,D:\patchcore\data\KolektorSDD2\train\10216_GT.png,True,229,639,146331,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10217.png,D:\patchcore\data\KolektorSDD2\train\10217_GT.png,True,229,645,147705,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10218.png,D:\patchcore\data\KolektorSDD2\train\10218_GT.png,True,227,626,142102,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10219.png,D:\patchcore\data\KolektorSDD2\train\10219_GT.png,True,228,639,145692,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10220.png,D:\patchcore\data\KolektorSDD2\train\10220_GT.png,True,229,646,147934,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10221.png,D:\patchcore\data\KolektorSDD2\train\10221_GT.png,True,229,634,145186,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10222.png,D:\patchcore\data\KolektorSDD2\train\10222_GT.png,True,230,646,148580,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\10223.png,D:\patchcore\data\KolektorSDD2\train\10223_GT.png,True,231,648,149688,1475,0.009853829298273742,0.9853829298273742
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10224.png,D:\patchcore\data\KolektorSDD2\train\10224_GT.png,True,229,639,146331,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10225.png,D:\patchcore\data\KolektorSDD2\train\10225_GT.png,True,229,637,145873,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10226.png,D:\patchcore\data\KolektorSDD2\train\10226_GT.png,True,230,646,148580,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10227.png,D:\patchcore\data\KolektorSDD2\train\10227_GT.png,True,227,634,143918,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10228.png,D:\patchcore\data\KolektorSDD2\train\10228_GT.png,True,230,638,146740,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10229.png,D:\patchcore\data\KolektorSDD2\train\10229_GT.png,True,229,637,145873,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10230.png,D:\patchcore\data\KolektorSDD2\train\10230_GT.png,True,229,640,146560,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10231.png,D:\patchcore\data\KolektorSDD2\train\10231_GT.png,True,231,637,147147,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10232.png,D:\patchcore\data\KolektorSDD2\train\10232_GT.png,True,235,625,146875,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10233.png,D:\patchcore\data\KolektorSDD2\train\10233_GT.png,True,230,633,145590,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10234.png,D:\patchcore\data\KolektorSDD2\train\10234_GT.png,True,230,641,147430,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\10235.png,D:\patchcore\data\KolektorSDD2\train\10235_GT.png,True,229,633,144957,29837,0.20583345405878986,20.583345405878987
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10236.png,D:\patchcore\data\KolektorSDD2\train\10236_GT.png,True,228,636,145008,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10237.png,D:\patchcore\data\KolektorSDD2\train\10237_GT.png,True,231,633,146223,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10238.png,D:\patchcore\data\KolektorSDD2\train\10238_GT.png,True,229,633,144957,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10239.png,D:\patchcore\data\KolektorSDD2\train\10239_GT.png,True,230,641,147430,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10240.png,D:\patchcore\data\KolektorSDD2\train\10240_GT.png,True,229,621,142209,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10241.png,D:\patchcore\data\KolektorSDD2\train\10241_GT.png,True,228,633,144324,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10242.png,D:\patchcore\data\KolektorSDD2\train\10242_GT.png,True,230,639,146970,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10243.png,D:\patchcore\data\KolektorSDD2\train\10243_GT.png,True,229,621,142209,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\10244.png,D:\patchcore\data\KolektorSDD2\train\10244_GT.png,True,231,642,148302,1572,0.010599991908403123,1.0599991908403124
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10245.png,D:\patchcore\data\KolektorSDD2\train\10245_GT.png,True,230,625,143750,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10246.png,D:\patchcore\data\KolektorSDD2\train\10246_GT.png,True,229,638,146102,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\10247.png,D:\patchcore\data\KolektorSDD2\train\10247_GT.png,True,228,637,145236,5876,0.04045828857858933,4.045828857858933
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10248.png,D:\patchcore\data\KolektorSDD2\train\10248_GT.png,True,230,644,148120,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10249.png,D:\patchcore\data\KolektorSDD2\train\10249_GT.png,True,229,632,144728,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10250.png,D:\patchcore\data\KolektorSDD2\train\10250_GT.png,True,230,632,145360,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10251.png,D:\patchcore\data\KolektorSDD2\train\10251_GT.png,True,228,635,144780,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10252.png,D:\patchcore\data\KolektorSDD2\train\10252_GT.png,True,231,635,146685,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10253.png,D:\patchcore\data\KolektorSDD2\train\10253_GT.png,True,229,634,145186,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\10254.png,D:\patchcore\data\KolektorSDD2\train\10254_GT.png,True,228,637,145236,1383,0.009522432454763282,0.9522432454763282
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10255.png,D:\patchcore\data\KolektorSDD2\train\10255_GT.png,True,230,640,147200,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10256.png,D:\patchcore\data\KolektorSDD2\train\10256_GT.png,True,227,627,142329,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10257.png,D:\patchcore\data\KolektorSDD2\train\10257_GT.png,True,228,644,146832,0,0.0,0.0
KolektorSDD2,Kolektor_surface,train,anomaly,D:\patchcore\data\KolektorSDD2\train\10258.png,D:\patchcore\data\KolektorSDD2\train\10258_GT.png,True,230,640,147200,8343,0.056677989130434786,5.6677989130434785
KolektorSDD2,Kolektor_surface,train,normal,D:\patchcore\data\KolektorSDD2\train\10259.png,D:\patchcore\data\KolektorSDD2\train\10259_GT.png,True,207,635,131445,0,0.0,0.0
