category,defect_type,image_path,mask_path,image_width,image_height,defect_area_pixels,image_area_pixels,defect_area_ratio,defect_area_percent_of_full_image
cable,missing_cable,D:\patchcore\data\mvtec\cable\test\missing_cable\008.png,D:\patchcore\data\mvtec\cable\ground_truth\missing_cable\008_mask.png,1024,1024,144175,1048576,0.1374959945678711,13.74959945678711
cable,missing_cable,D:\patchcore\data\mvtec\cable\test\missing_cable\009.png,D:\patchcore\data\mvtec\cable\ground_truth\missing_cable\009_mask.png,1024,1024,151277,1048576,0.14426898956298828,14.426898956298828
cable,missing_cable,D:\patchcore\data\mvtec\cable\test\missing_cable\010.png,D:\patchcore\data\mvtec\cable\ground_truth\missing_cable\010_mask.png,1024,1024,84372,1048576,0.08046340942382812,8.046340942382812
cable,missing_cable,D:\patchcore\data\mvtec\cable\test\missing_cable\011.png,D:\patchcore\data\mvtec\cable\ground_truth\missing_cable\011_mask.png,1024,1024,77245,1048576,0.07366657257080078,7.366657257080078
cable,missing_wire,D:\patchcore\data\mvtec\cable\test\missing_wire\000.png,D:\patchcore\data\mvtec\cable\ground_truth\missing_wire\000_mask.png,1024,1024,24951,1048576,0.023795127868652344,2.3795127868652344
cable,missing_wire,D:\patchcore\data\mvtec\cable\test\missing_wire\001.png,D:\patchcore\data\mvtec\cable\ground_truth\missing_wire\001_mask.png,1024,1024,16616,1048576,0.01584625244140625,1.584625244140625
cable,missing_wire,D:\patchcore\data\mvtec\cable\test\missing_wire\002.png,D:\patchcore\data\mvtec\cable\ground_truth\missing_wire\002_mask.png,1024,1024,15156,1048576,0.014453887939453125,1.4453887939453125
cable,missing_wire,D:\patchcore\data\mvtec\cable\test\missing_wire\003.png,D:\patchcore\data\mvtec\cable\ground_truth\missing_wire\003_mask.png,1024,1024,40701,1048576,0.03881549835205078,3.881549835205078
cable,missing_wire,D:\patchcore\data\mvtec\cable\test\missing_wire\004.png,D:\patchcore\data\mvtec\cable\ground_truth\missing_wire\004_mask.png,1024,1024,38640,1048576,0.0368499755859375,3.68499755859375
cable,missing_wire,D:\patchcore\data\mvtec\cable\test\missing_wire\005.png,D:\patchcore\data\mvtec\cable\ground_truth\missing_wire\005_mask.png,1024,1024,18712,1048576,0.01784515380859375,1.784515380859375
cable,missing_wire,D:\patchcore\data\mvtec\cable\test\missing_wire\006.png,D:\patchcore\data\mvtec\cable\ground_truth\missing_wire\006_mask.png,1024,1024,18399,1048576,0.017546653747558594,1.7546653747558594
cable,missing_wire,D:\patchcore\data\mvtec\cable\test\missing_wire\007.png,D:\patchcore\data\mvtec\cable\ground_truth\missing_wire\007_mask.png,1024,1024,18838,1048576,0.017965316772460938,1.7965316772460938
cable,missing_wire,D:\patchcore\data\mvtec\cable\test\missing_wire\008.png,D:\patchcore\data\mvtec\cable\ground_truth\missing_wire\008_mask.png,1024,1024,18820,1048576,0.017948150634765625,1.7948150634765625
cable,missing_wire,D:\patchcore\data\mvtec\cable\test\missing_wire\009.png,D:\patchcore\data\mvtec\cable\ground_truth\missing_wire\009_mask.png,1024,1024,20485,1048576,0.01953601837158203,1.9536018371582031
cable,poke_insulation,D:\patchcore\data\mvtec\cable\test\poke_insulation\000.png,D:\patchcore\data\mvtec\cable\ground_truth\poke_insulation\000_mask.png,1024,1024,8620,1048576,0.008220672607421875,0.8220672607421875
cable,poke_insulation,D:\patchcore\data\mvtec\cable\test\poke_insulation\001.png,D:\patchcore\data\mvtec\cable\ground_truth\poke_insulation\001_mask.png,1024,1024,31427,1048576,0.02997112274169922,2.997112274169922
cable,poke_insulation,D:\patchcore\data\mvtec\cable\test\poke_insulation\002.png,D:\patchcore\data\mvtec\cable\ground_truth\poke_insulation\002_mask.png,1024,1024,1506,1048576,0.0014362335205078125,0.14362335205078125
cable,poke_insulation,D:\patchcore\data\mvtec\cable\test\poke_insulation\003.png,D:\patchcore\data\mvtec\cable\ground_truth\poke_insulation\003_mask.png,1024,1024,13376,1048576,0.01275634765625,1.275634765625
cable,poke_insulation,D:\patchcore\data\mvtec\cable\test\poke_insulation\004.png,D:\patchcore\data\mvtec\cable\ground_truth\poke_insulation\004_mask.png,1024,1024,31573,1048576,0.03011035919189453,3.011035919189453
cable,poke_insulation,D:\patchcore\data\mvtec\cable\test\poke_insulation\005.png,D:\patchcore\data\mvtec\cable\ground_truth\poke_insulation\005_mask.png,1024,1024,6611,1048576,0.006304740905761719,0.6304740905761719
cable,poke_insulation,D:\patchcore\data\mvtec\cable\test\poke_insulation\006.png,D:\patchcore\data\mvtec\cable\ground_truth\poke_insulation\006_mask.png,1024,1024,27740,1048576,0.026454925537109375,2.6454925537109375
cable,poke_insulation,D:\patchcore\data\mvtec\cable\test\poke_insulation\007.png,D:\patchcore\data\mvtec\cable\ground_truth\poke_insulation\007_mask.png,1024,1024,51028,1048576,0.048664093017578125,4.8664093017578125
cable,poke_insulation,D:\patchcore\data\mvtec\cable\test\poke_insulation\008.png,D:\patchcore\data\mvtec\cable\ground_truth\poke_insulation\008_mask.png,1024,1024,41654,1048576,0.03972434997558594,3.9724349975585938
cable,poke_insulation,D:\patchcore\data\mvtec\cable\test\poke_insulation\009.png,D:\patchcore\data\mvtec\cable\ground_truth\poke_insulation\009_mask.png,1024,1024,37053,1048576,0.03533649444580078,3.533649444580078
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\000.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\000_mask.png,1000,1000,2494,1000000,0.002494,0.2494
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\001.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\001_mask.png,1000,1000,23268,1000000,0.023268,2.3268
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\002.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\002_mask.png,1000,1000,2118,1000000,0.002118,0.21180000000000002
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\003.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\003_mask.png,1000,1000,3459,1000000,0.003459,0.3459
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\004.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\004_mask.png,1000,1000,3043,1000000,0.003043,0.3043
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\005.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\005_mask.png,1000,1000,4351,1000000,0.004351,0.4351
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\006.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\006_mask.png,1000,1000,5236,1000000,0.005236,0.5236000000000001
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\007.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\007_mask.png,1000,1000,4835,1000000,0.004835,0.4835
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\008.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\008_mask.png,1000,1000,2750,1000000,0.00275,0.27499999999999997
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\009.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\009_mask.png,1000,1000,5359,1000000,0.005359,0.5359
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\010.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\010_mask.png,1000,1000,17974,1000000,0.017974,1.7974
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\011.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\011_mask.png,1000,1000,5428,1000000,0.005428,0.5428
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\012.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\012_mask.png,1000,1000,3416,1000000,0.003416,0.3416
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\013.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\013_mask.png,1000,1000,903,1000000,0.000903,0.0903
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\014.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\014_mask.png,1000,1000,991,1000000,0.000991,0.0991
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\015.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\015_mask.png,1000,1000,11638,1000000,0.011638,1.1638000000000002
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\016.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\016_mask.png,1000,1000,1993,1000000,0.001993,0.1993
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\017.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\017_mask.png,1000,1000,4812,1000000,0.004812,0.4812
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\018.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\018_mask.png,1000,1000,2820,1000000,0.00282,0.28200000000000003
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\019.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\019_mask.png,1000,1000,2759,1000000,0.002759,0.27590000000000003
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\020.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\020_mask.png,1000,1000,684,1000000,0.000684,0.0684
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\021.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\021_mask.png,1000,1000,371,1000000,0.000371,0.0371
capsule,crack,D:\patchcore\data\mvtec\capsule\test\crack\022.png,D:\patchcore\data\mvtec\capsule\ground_truth\crack\022_mask.png,1000,1000,731,1000000,0.000731,0.0731
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\000.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\000_mask.png,1000,1000,2672,1000000,0.002672,0.2672
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\001.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\001_mask.png,1000,1000,2289,1000000,0.002289,0.2289
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\002.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\002_mask.png,1000,1000,2789,1000000,0.002789,0.2789
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\003.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\003_mask.png,1000,1000,1992,1000000,0.001992,0.1992
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\004.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\004_mask.png,1000,1000,41291,1000000,0.041291,4.1291
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\005.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\005_mask.png,1000,1000,39240,1000000,0.03924,3.9239999999999995
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\006.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\006_mask.png,1000,1000,2705,1000000,0.002705,0.2705
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\007.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\007_mask.png,1000,1000,2771,1000000,0.002771,0.2771
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\008.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\008_mask.png,1000,1000,3014,1000000,0.003014,0.3014
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\009.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\009_mask.png,1000,1000,2529,1000000,0.002529,0.2529
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\010.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\010_mask.png,1000,1000,2810,1000000,0.00281,0.281
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\011.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\011_mask.png,1000,1000,1417,1000000,0.001417,0.14170000000000002
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\012.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\012_mask.png,1000,1000,6467,1000000,0.006467,0.6466999999999999
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\013.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\013_mask.png,1000,1000,3112,1000000,0.003112,0.31120000000000003
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\014.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\014_mask.png,1000,1000,5727,1000000,0.005727,0.5727
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\015.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\015_mask.png,1000,1000,2001,1000000,0.002001,0.20010000000000003
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\016.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\016_mask.png,1000,1000,2247,1000000,0.002247,0.22469999999999998
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\017.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\017_mask.png,1000,1000,3280,1000000,0.00328,0.328
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\018.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\018_mask.png,1000,1000,2149,1000000,0.002149,0.21489999999999998
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\019.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\019_mask.png,1000,1000,1627,1000000,0.001627,0.1627
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\020.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\020_mask.png,1000,1000,3458,1000000,0.003458,0.3458
capsule,faulty_imprint,D:\patchcore\data\mvtec\capsule\test\faulty_imprint\021.png,D:\patchcore\data\mvtec\capsule\ground_truth\faulty_imprint\021_mask.png,1000,1000,3213,1000000,0.003213,0.32130000000000003
capsule,poke,D:\patchcore\data\mvtec\capsule\test\poke\000.png,D:\patchcore\data\mvtec\capsule\ground_truth\poke\000_mask.png,1000,1000,12289,1000000,0.012289,1.2288999999999999
capsule,poke,D:\patchcore\data\mvtec\capsule\test\poke\001.png,D:\patchcore\data\mvtec\capsule\ground_truth\poke\001_mask.png,1000,1000,1926,1000000,0.001926,0.1926
capsule,poke,D:\patchcore\data\mvtec\capsule\test\poke\002.png,D:\patchcore\data\mvtec\capsule\ground_truth\poke\002_mask.png,1000,1000,1577,1000000,0.001577,0.1577
capsule,poke,D:\patchcore\data\mvtec\capsule\test\poke\003.png,D:\patchcore\data\mvtec\capsule\ground_truth\poke\003_mask.png,1000,1000,1901,1000000,0.001901,0.1901
capsule,poke,D:\patchcore\data\mvtec\capsule\test\poke\004.png,D:\patchcore\data\mvtec\capsule\ground_truth\poke\004_mask.png,1000,1000,5226,1000000,0.005226,0.5226
capsule,poke,D:\patchcore\data\mvtec\capsule\test\poke\005.png,D:\patchcore\data\mvtec\capsule\ground_truth\poke\005_mask.png,1000,1000,997,1000000,0.000997,0.09970000000000001
capsule,poke,D:\patchcore\data\mvtec\capsule\test\poke\006.png,D:\patchcore\data\mvtec\capsule\ground_truth\poke\006_mask.png,1000,1000,1607,1000000,0.001607,0.16069999999999998
capsule,poke,D:\patchcore\data\mvtec\capsule\test\poke\007.png,D:\patchcore\data\mvtec\capsule\ground_truth\poke\007_mask.png,1000,1000,695,1000000,0.000695,0.06949999999999999
capsule,poke,D:\patchcore\data\mvtec\capsule\test\poke\008.png,D:\patchcore\data\mvtec\capsule\ground_truth\poke\008_mask.png,1000,1000,5162,1000000,0.005162,0.5162
capsule,poke,D:\patchcore\data\mvtec\capsule\test\poke\009.png,D:\patchcore\data\mvtec\capsule\ground_truth\poke\009_mask.png,1000,1000,2253,1000000,0.002253,0.22529999999999997
capsule,poke,D:\patchcore\data\mvtec\capsule\test\poke\010.png,D:\patchcore\data\mvtec\capsule\ground_truth\poke\010_mask.png,1000,1000,1960,1000000,0.00196,0.196
capsule,poke,D:\patchcore\data\mvtec\capsule\test\poke\011.png,D:\patchcore\data\mvtec\capsule\ground_truth\poke\011_mask.png,1000,1000,2714,1000000,0.002714,0.2714
capsule,poke,D:\patchcore\data\mvtec\capsule\test\poke\012.png,D:\patchcore\data\mvtec\capsule\ground_truth\poke\012_mask.png,1000,1000,2906,1000000,0.002906,0.2906
capsule,poke,D:\patchcore\data\mvtec\capsule\test\poke\013.png,D:\patchcore\data\mvtec\capsule\ground_truth\poke\013_mask.png,1000,1000,2479,1000000,0.002479,0.24789999999999998
capsule,poke,D:\patchcore\data\mvtec\capsule\test\poke\014.png,D:\patchcore\data\mvtec\capsule\ground_truth\poke\014_mask.png,1000,1000,3589,1000000,0.003589,0.3589
capsule,poke,D:\patchcore\data\mvtec\capsule\test\poke\015.png,D:\patchcore\data\mvtec\capsule\ground_truth\poke\015_mask.png,1000,1000,4295,1000000,0.004295,0.4295
capsule,poke,D:\patchcore\data\mvtec\capsule\test\poke\016.png,D:\patchcore\data\mvtec\capsule\ground_truth\poke\016_mask.png,1000,1000,1318,1000000,0.001318,0.1318
capsule,poke,D:\patchcore\data\mvtec\capsule\test\poke\017.png,D:\patchcore\data\mvtec\capsule\ground_truth\poke\017_mask.png,1000,1000,1274,1000000,0.001274,0.12739999999999999
capsule,poke,D:\patchcore\data\mvtec\capsule\test\poke\018.png,D:\patchcore\data\mvtec\capsule\ground_truth\poke\018_mask.png,1000,1000,2276,1000000,0.002276,0.22759999999999997
capsule,poke,D:\patchcore\data\mvtec\capsule\test\poke\019.png,D:\patchcore\data\mvtec\capsule\ground_truth\poke\019_mask.png,1000,1000,2135,1000000,0.002135,0.21350000000000002
capsule,poke,D:\patchcore\data\mvtec\capsule\test\poke\020.png,D:\patchcore\data\mvtec\capsule\ground_truth\poke\020_mask.png,1000,1000,2743,1000000,0.002743,0.27430000000000004
capsule,scratch,D:\patchcore\data\mvtec\capsule\test\scratch\000.png,D:\patchcore\data\mvtec\capsule\ground_truth\scratch\000_mask.png,1000,1000,3260,1000000,0.00326,0.326
capsule,scratch,D:\patchcore\data\mvtec\capsule\test\scratch\001.png,D:\patchcore\data\mvtec\capsule\ground_truth\scratch\001_mask.png,1000,1000,6448,1000000,0.006448,0.6447999999999999
capsule,scratch,D:\patchcore\data\mvtec\capsule\test\scratch\002.png,D:\patchcore\data\mvtec\capsule\ground_truth\scratch\002_mask.png,1000,1000,5762,1000000,0.005762,0.5761999999999999
