dataset,category,defect_type,split,label,image_path,mask_path,image_width,image_height,image_area_pixels,defect_area_pixels,defect_area_ratio,defect_area_percent_of_full_image
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\015.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\015.png,1500,1000,1500000,1900,0.0012666666666666666,0.12666666666666665
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\016.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\016.png,1500,1000,1500000,1935,0.00129,0.129
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\017.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\017.png,1500,1000,1500000,2951,0.0019673333333333335,0.19673333333333334
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\018.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\018.png,1500,1000,1500000,3847,0.0025646666666666665,0.2564666666666666
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\019.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\019.png,1500,1000,1500000,2088,0.001392,0.1392
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\020.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\020.png,1500,1000,1500000,2895,0.00193,0.193
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\021.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\021.png,1500,1000,1500000,1040,0.0006933333333333333,0.06933333333333333
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\022.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\022.png,1500,1000,1500000,1282,0.0008546666666666667,0.08546666666666666
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\023.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\023.png,1500,1000,1500000,767,0.0005113333333333334,0.051133333333333336
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\024.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\024.png,1500,1000,1500000,1016,0.0006773333333333333,0.06773333333333333
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\025.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\025.png,1500,1000,1500000,2291,0.0015273333333333332,0.15273333333333333
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\026.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\026.png,1500,1000,1500000,2046,0.001364,0.1364
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\027.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\027.png,1500,1000,1500000,400,0.0002666666666666667,0.02666666666666667
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\028.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\028.png,1500,1000,1500000,2235,0.00149,0.149
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\029.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\029.png,1500,1000,1500000,600,0.0004,0.04
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\030.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\030.png,1500,1000,1500000,185,0.00012333333333333334,0.012333333333333333
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\031.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\031.png,1500,1000,1500000,154,0.00010266666666666666,0.010266666666666667
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\032.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\032.png,1500,1000,1500000,253,0.00016866666666666666,0.016866666666666665
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\033.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\033.png,1500,1000,1500000,208,0.00013866666666666666,0.013866666666666666
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\034.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\034.png,1500,1000,1500000,168,0.000112,0.0112
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\035.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\035.png,1500,1000,1500000,160,0.00010666666666666667,0.010666666666666666
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\036.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\036.png,1500,1000,1500000,347,0.00023133333333333334,0.023133333333333332
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\037.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\037.png,1500,1000,1500000,193,0.00012866666666666666,0.012866666666666665
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\038.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\038.png,1500,1000,1500000,118,7.866666666666666e-05,0.007866666666666666
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\039.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\039.png,1500,1000,1500000,209,0.00013933333333333332,0.013933333333333332
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\040.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\040.png,1500,1000,1500000,138,9.2e-05,0.0092
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\041.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\041.png,1500,1000,1500000,208,0.00013866666666666666,0.013866666666666666
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\042.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\042.png,1500,1000,1500000,236,0.00015733333333333333,0.015733333333333332
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\043.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\043.png,1500,1000,1500000,263,0.00017533333333333333,0.01753333333333333
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\044.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\044.png,1500,1000,1500000,171,0.000114,0.0114
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\045.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\045.png,1500,1000,1500000,8696,0.005797333333333333,0.5797333333333333
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\046.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\046.png,1500,1000,1500000,6417,0.004278,0.42779999999999996
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\047.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\047.png,1500,1000,1500000,10006,0.006670666666666667,0.6670666666666667
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\048.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\048.png,1500,1000,1500000,12778,0.008518666666666667,0.8518666666666668
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\049.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\049.png,1500,1000,1500000,13072,0.008714666666666667,0.8714666666666667
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\050.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\050.png,1500,1000,1500000,5964,0.003976,0.39760000000000006
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\051.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\051.png,1500,1000,1500000,6683,0.004455333333333334,0.4455333333333334
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\052.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\052.png,1500,1000,1500000,13557,0.009038,0.9037999999999999
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\053.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\053.png,1500,1000,1500000,7621,0.0050806666666666665,0.5080666666666667
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\054.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\054.png,1500,1000,1500000,9719,0.0064793333333333335,0.6479333333333334
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\055.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\055.png,1500,1000,1500000,8151,0.005434,0.5434
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\056.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\056.png,1500,1000,1500000,24137,0.016091333333333332,1.6091333333333333
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\057.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\057.png,1500,1000,1500000,28667,0.019111333333333334,1.9111333333333334
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\058.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\058.png,1500,1000,1500000,13908,0.009272,0.9272
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\059.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\059.png,1500,1000,1500000,26828,0.017885333333333333,1.7885333333333333
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\060.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\060.png,1500,1000,1500000,10504,0.007002666666666667,0.7002666666666667
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\061.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\061.png,1500,1000,1500000,10271,0.006847333333333334,0.6847333333333334
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\062.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\062.png,1500,1000,1500000,13529,0.009019333333333334,0.9019333333333334
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\063.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\063.png,1500,1000,1500000,9196,0.006130666666666667,0.6130666666666668
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\064.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\064.png,1500,1000,1500000,16354,0.010902666666666666,1.0902666666666667
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\065.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\065.png,1500,1000,1500000,21299,0.014199333333333333,1.4199333333333333
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\066.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\066.png,1500,1000,1500000,20264,0.013509333333333333,1.3509333333333333
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\067.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\067.png,1500,1000,1500000,22897,0.015264666666666666,1.5264666666666666
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\068.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\068.png,1500,1000,1500000,25095,0.01673,1.6729999999999998
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\069.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\069.png,1500,1000,1500000,24853,0.016568666666666666,1.6568666666666665
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\070.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\070.png,1500,1000,1500000,24796,0.016530666666666666,1.6530666666666667
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\071.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\071.png,1500,1000,1500000,24670,0.016446666666666665,1.6446666666666665
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\072.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\072.png,1500,1000,1500000,25576,0.017050666666666665,1.7050666666666665
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\073.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\073.png,1500,1000,1500000,23786,0.015857333333333334,1.5857333333333334
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\074.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\074.png,1500,1000,1500000,26070,0.01738,1.738
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\075.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\075.png,1500,1000,1500000,24146,0.016097333333333335,1.6097333333333335
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\076.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\076.png,1500,1000,1500000,23923,0.015948666666666667,1.5948666666666667
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\077.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\077.png,1500,1000,1500000,24082,0.016054666666666665,1.6054666666666666
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\078.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\078.png,1500,1000,1500000,26786,0.017857333333333333,1.7857333333333332
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\079.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\079.png,1500,1000,1500000,24953,0.016635333333333332,1.663533333333333
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\080.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\080.png,1500,1000,1500000,23786,0.015857333333333334,1.5857333333333334
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\081.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\081.png,1500,1000,1500000,23119,0.015412666666666667,1.5412666666666666
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\082.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\082.png,1500,1000,1500000,22966,0.015310666666666667,1.5310666666666668
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\083.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\083.png,1500,1000,1500000,24961,0.016640666666666668,1.6640666666666668
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\084.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\084.png,1500,1000,1500000,24121,0.016080666666666667,1.6080666666666668
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\085.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\085.png,1500,1000,1500000,7178,0.004785333333333333,0.4785333333333333
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\086.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\086.png,1500,1000,1500000,999,0.000666,0.0666
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\087.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\087.png,1500,1000,1500000,527,0.0003513333333333333,0.035133333333333336
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\088.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\088.png,1500,1000,1500000,1347,0.000898,0.0898
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\089.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\089.png,1500,1000,1500000,806,0.0005373333333333333,0.053733333333333334
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\090.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\090.png,1500,1000,1500000,566,0.0003773333333333333,0.037733333333333334
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\091.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\091.png,1500,1000,1500000,798,0.000532,0.053200000000000004
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\092.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\092.png,1500,1000,1500000,439,0.00029266666666666666,0.029266666666666667
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\093.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\093.png,1500,1000,1500000,965,0.0006433333333333333,0.06433333333333333
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\094.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\094.png,1500,1000,1500000,568,0.0003786666666666667,0.037866666666666667
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\095.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\095.png,1500,1000,1500000,1235,0.0008233333333333334,0.08233333333333334
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\096.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\096.png,1500,1000,1500000,1610,0.0010733333333333333,0.10733333333333332
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\097.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\097.png,1500,1000,1500000,1458,0.000972,0.0972
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\098.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\098.png,1500,1000,1500000,1370,0.0009133333333333334,0.09133333333333334
VisA,capsules,anomaly,test,anomaly,D:\patchcore\data\VisA\capsules\Data\Images\Anomaly\099.JPG,D:\patchcore\data\VisA\capsules\Data\Masks\Anomaly\099.png,1500,1000,1500000,1993,0.0013286666666666666,0.13286666666666666
VisA,cashew,anomaly,test,anomaly,D:\patchcore\data\VisA\cashew\Data\Images\Anomaly\000.JPG,D:\patchcore\data\VisA\cashew\Data\Masks\Anomaly\000.png,1274,1176,1498224,3679,0.0024555740663612384,0.24555740663612385
VisA,cashew,anomaly,test,anomaly,D:\patchcore\data\VisA\cashew\Data\Images\Anomaly\001.JPG,D:\patchcore\data\VisA\cashew\Data\Masks\Anomaly\001.png,1274,1176,1498224,1690,0.0011280022212966818,0.11280022212966818
VisA,cashew,anomaly,test,anomaly,D:\patchcore\data\VisA\cashew\Data\Images\Anomaly\002.JPG,D:\patchcore\data\VisA\cashew\Data\Masks\Anomaly\002.png,1274,1176,1498224,6244,0.004167601106376617,0.41676011063766166
VisA,cashew,anomaly,test,anomaly,D:\patchcore\data\VisA\cashew\Data\Images\Anomaly\003.JPG,D:\patchcore\data\VisA\cashew\Data\Masks\Anomaly\003.png,1274,1176,1498224,2203,0.0014704076292997577,0.14704076292997575
VisA,cashew,anomaly,test,anomaly,D:\patchcore\data\VisA\cashew\Data\Images\Anomaly\004.JPG,D:\patchcore\data\VisA\cashew\Data\Masks\Anomaly\004.png,1274,1176,1498224,2330,0.0015551746601309283,0.15551746601309283
VisA,cashew,anomaly,test,anomaly,D:\patchcore\data\VisA\cashew\Data\Images\Anomaly\005.JPG,D:\patchcore\data\VisA\cashew\Data\Masks\Anomaly\005.png,1274,1176,1498224,2823,0.0018842309294204338,0.18842309294204337
VisA,cashew,anomaly,test,anomaly,D:\patchcore\data\VisA\cashew\Data\Images\Anomaly\006.JPG,D:\patchcore\data\VisA\cashew\Data\Masks\Anomaly\006.png,1274,1176,1498224,3603,0.0024048473392496716,0.24048473392496716
VisA,cashew,anomaly,test,anomaly,D:\patchcore\data\VisA\cashew\Data\Images\Anomaly\007.JPG,D:\patchcore\data\VisA\cashew\Data\Masks\Anomaly\007.png,1274,1176,1498224,1079,0.0007201860335971123,0.07201860335971123
VisA,cashew,anomaly,test,anomaly,D:\patchcore\data\VisA\cashew\Data\Images\Anomaly\008.JPG,D:\patchcore\data\VisA\cashew\Data\Masks\Anomaly\008.png,1274,1176,1498224,1034,0.0006901504714915793,0.06901504714915793
VisA,cashew,anomaly,test,anomaly,D:\patchcore\data\VisA\cashew\Data\Images\Anomaly\009.JPG,D:\patchcore\data\VisA\cashew\Data\Masks\Anomaly\009.png,1274,1176,1498224,3268,0.0021812492657973708,0.2181249265797371
VisA,cashew,anomaly,test,anomaly,D:\patchcore\data\VisA\cashew\Data\Images\Anomaly\010.JPG,D:\patchcore\data\VisA\cashew\Data\Masks\Anomaly\010.png,1274,1176,1498224,2238,0.0014937686220485055,0.14937686220485055
